,age,age_old,age_young,co2,type,co2_low,co2_high,co2_range,distribution,proxy_type,reference,xi_co2,omega_co2,alpha_co2
1201,40.3,40.6,40,650,median,540,760,1,normal,boron,"Anagnostou et al., 2016",650.3046218,110.6134497,-0.003451558
1202,51.9,56,47.8,1868,mean,1396,2861,1,skew_normal,liverworts,"Fletcher et al., 2008",2803.498593,1003.522092,-1.553691124
1203,58.8,61.6,56,583,mean,401,818,1,skew_normal,liverworts,"Fletcher et al., 2008",742.2885117,248.7248736,-0.900244583
1204,70,71,69,670,mean,459,931,1,skew_normal,liverworts,"Fletcher et al., 2008",836.0362087,276.5703396,-0.831006163
1205,100.8,107.6,93.9,797,mean,543,1085,1,skew_normal,liverworts,"Fletcher et al., 2008",949.109407,304.4828322,-0.66926083
1206,104.1,107.6,100.5,830,mean,584,1106,1,skew_normal,liverworts,"Fletcher et al., 2008",971.2689852,291.5248252,-0.646475717
1207,104.1,107.6,100.5,977,mean,653,1340,1,skew_normal,liverworts,"Fletcher et al., 2008",1161.981656,383.3651862,-0.643355925
1208,104.1,107.6,100.5,1001,mean,649,1415,1,skew_normal,liverworts,"Fletcher et al., 2008",1240.481632,438.5492494,-0.741949789
1209,111.9,113,110.8,654,mean,448,887,1,skew_normal,liverworts,"Fletcher et al., 2008",776.1931232,246.2857829,-0.664029217
1210,121.9,130.8,113,1051,mean,819,1292,1,skew_normal,liverworts,"Fletcher et al., 2008",1134.051572,250.5176934,-0.427407971
1211,139.3,142,136.5,982,mean,755,1239,1,skew_normal,liverworts,"Fletcher et al., 2008",1117.155372,271.6758604,-0.66608159
1212,161.7,166.1,157.3,698,mean,514,933,1,skew_normal,liverworts,"Fletcher et al., 2008",854.9200914,248.825353,-0.883056445
1213,169.5,170,169,637,mean,459,899,1,skew_normal,liverworts,"Fletcher et al., 2008",840.7640669,274.9343999,-1.090642131
1214,187.7,201.3,174.1,919,mean,685,1208,1,skew_normal,liverworts,"Fletcher et al., 2008",1102.378901,306.2470856,-0.828398038
1215,205.6,237,174.1,388,mean,275,549,1,skew_normal,liverworts,"Fletcher et al., 2008",509.7018501,169.3939695,-1.045401433
